standard_code,standard_normalized,r_category,r_category_name,basis
408.41112(1),408.41112(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41113(1),408.41113(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41113(4),408.41113(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41113(5),408.41113(5),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41113(9),408.41113(9),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41121(1),408.41121(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41121(3),408.41121(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41121(3)(A),408.41121(3)(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41122(1),408.41122(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41122(2),408.41122(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41122(3),408.41122(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41122(4),408.41122(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41122(8),408.41122(8),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41124(1),408.41124(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41124(10),408.41124(10),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41124(12),408.41124(12),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41124(5),408.41124(5),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41126(1),408.41126(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41126(2),408.41126(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41126(3),408.41126(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41126(4),408.41126(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41132(3),408.41132(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41209(1),408.41209(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41210(1),408.41210(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41210(14),408.41210(14),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41213(1),408.41213(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41241(11),408.41241(11),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41241(3),408.41241(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41241(4),408.41241(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41241(9),408.41241(9),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41243(1),408.41243(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41243(2),408.41243(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41243(4),408.41243(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41243(6),408.41243(6),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41245(A),408.41245(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41462(11),408.41462(11),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41462(7),408.41462(7),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41463(7),408.41463(7),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41522,408.41522,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41523(1),408.41523(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41524,408.41524,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41526(1),408.41526(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41526(7),408.41526(7),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41527(B),408.41527(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41626(1),408.41626(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41634(1),408.41634(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41646(9)(B),408.41646(9)(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41719(1),408.41719(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41721,408.41721,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41722(2)(C),408.41722(2)(C),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41723(1),408.41723(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41723(2),408.41723(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41723(3),408.41723(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41723(3)(A),408.41723(3)(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41723(3)(B),408.41723(3)(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41723(3)(C),408.41723(3)(C),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41723(3)(E),408.41723(3)(E),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41724(1),408.41724(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41724(2),408.41724(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41724(3),408.41724(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41724(4),408.41724(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41724(4)(A),408.41724(4)(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41724(6),408.41724(6),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41724(7),408.41724(7),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(10),408.41725(10),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(4),408.41725(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(5),408.41725(5),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(7),408.41725(7),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(7)(A),408.41725(7)(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(7)(C),408.41725(7)(C),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(7)(D),408.41725(7)(D),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41725(7)(E),408.41725(7)(E),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41726,408.41726,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41727(1),408.41727(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41727(1)(A),408.41727(1)(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41727(2),408.41727(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41727(3),408.41727(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41728(1),408.41728(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41729(1),408.41729(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41729(2),408.41729(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41730(1),408.41730(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41730(2),408.41730(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41731(1),408.41731(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41731(2),408.41731(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41732(1),408.41732(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41732(2),408.41732(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41734(1),408.41734(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41734(2),408.41734(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41841(1),408.41841(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41841(2)(B),408.41841(2)(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41841(4),408.41841(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41851(1),408.41851(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41851(2),408.41851(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41851(3),408.41851(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41851(7),408.41851(7),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41851(7)(D),408.41851(7)(D),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41852,408.41852,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41852(1),408.41852(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41862(2),408.41862(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41862(3),408.41862(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41867(4),408.41867(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41869(1),408.41869(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41869(3),408.41869(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41869(6),408.41869(6),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41932(2),408.41932(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41932(3),408.41932(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41935(3),408.41935(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41935(7),408.41935(7),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41937(4),408.41937(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41942(1),408.41942(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.4195,408.4195,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.41950,408.41950,R9,其他或尚未分类,密歇根州R 408(408.4195的尾零变体)
408.41960(1),408.41960(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42031(1),408.42031(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42031(1)(C),408.42031(1)(C),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42031(8),408.42031(8),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42127(1),408.42127(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42129(5),408.42129(5),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42130(1),408.42130(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42149(1),408.42149(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42149(1)(A),408.42149(1)(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42149(1)(B),408.42149(1)(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42149(1)(C),408.42149(1)(C),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42149(1)(D),408.42149(1)(D),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42154(1),408.42154(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42154(1)(B),408.42154(1)(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42155(1),408.42155(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42155(2)(B),408.42155(2)(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42156(4),408.42156(4),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42157(10),408.42157(10),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42157(11),408.42157(11),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42157(6),408.42157(6),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42159(1),408.42159(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42159(2),408.42159(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42221,408.42221,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42223(1),408.42223(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42223(1)(A),408.42223(1)(A),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42223(1)(B),408.42223(1)(B),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42223(3),408.42223(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42223(6),408.42223(6),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42233(1),408.42233(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42242(5),408.42242(5),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42243(1),408.42243(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42518(2),408.42518(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42910(1),408.42910(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42925(1),408.42925(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42934(1),408.42934(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.42937(1),408.42937(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.43205(2),408.43205(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.43206,408.43206,R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.43207(1),408.43207(1),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.43207(2),408.43207(2),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
408.43207(3),408.43207(3),R9,其他或尚未分类,密歇根州R 408 州计划标准-无官方分类表
