unique_key,stage,split,quarter,method_or_comparison,metric,value,source_file,source_row,source_column,source_sha256
data_flow|all|all|Inspection原始行|n|样本排除流.csv|2,data_flow,all,all,Inspection原始行,n,1365781,结果/01_数据审计/样本排除流.csv,2,n,41ad639b115e106b8a4ebdbaae95f5d7d6d6b83c33c932ee22ce2be3141fc2a9
profile_summary|train|2019Q4|all|mean_history|画像汇总.csv|21,profile_summary,train,2019Q4,all,mean_history,0.7530864197530864,结果/02_画像/画像汇总.csv,21,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q1|all|n|画像汇总.csv|22,profile_summary,train,2020Q1,all,n,172,结果/02_画像/画像汇总.csv,22,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q1|all|entities|画像汇总.csv|22,profile_summary,train,2020Q1,all,entities,172,结果/02_画像/画像汇总.csv,22,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q1|all|mean_history|画像汇总.csv|22,profile_summary,train,2020Q1,all,mean_history,0.6046511627906976,结果/02_画像/画像汇总.csv,22,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q2|all|n|画像汇总.csv|23,profile_summary,train,2020Q2,all,n,61,结果/02_画像/画像汇总.csv,23,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q2|all|entities|画像汇总.csv|23,profile_summary,train,2020Q2,all,entities,61,结果/02_画像/画像汇总.csv,23,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q2|all|mean_history|画像汇总.csv|23,profile_summary,train,2020Q2,all,mean_history,0.6065573770491803,结果/02_画像/画像汇总.csv,23,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q3|all|n|画像汇总.csv|24,profile_summary,train,2020Q3,all,n,65,结果/02_画像/画像汇总.csv,24,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q3|all|entities|画像汇总.csv|24,profile_summary,train,2020Q3,all,entities,65,结果/02_画像/画像汇总.csv,24,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q3|all|mean_history|画像汇总.csv|24,profile_summary,train,2020Q3,all,mean_history,0.4615384615384615,结果/02_画像/画像汇总.csv,24,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q4|all|n|画像汇总.csv|25,profile_summary,train,2020Q4,all,n,74,结果/02_画像/画像汇总.csv,25,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q4|all|entities|画像汇总.csv|25,profile_summary,train,2020Q4,all,entities,74,结果/02_画像/画像汇总.csv,25,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2020Q4|all|mean_history|画像汇总.csv|25,profile_summary,train,2020Q4,all,mean_history,0.4729729729729729,结果/02_画像/画像汇总.csv,25,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q1|all|n|画像汇总.csv|26,profile_summary,train,2021Q1,all,n,119,结果/02_画像/画像汇总.csv,26,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q1|all|entities|画像汇总.csv|26,profile_summary,train,2021Q1,all,entities,119,结果/02_画像/画像汇总.csv,26,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q1|all|mean_history|画像汇总.csv|26,profile_summary,train,2021Q1,all,mean_history,0.6302521008403361,结果/02_画像/画像汇总.csv,26,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q2|all|n|画像汇总.csv|27,profile_summary,train,2021Q2,all,n,112,结果/02_画像/画像汇总.csv,27,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q2|all|entities|画像汇总.csv|27,profile_summary,train,2021Q2,all,entities,112,结果/02_画像/画像汇总.csv,27,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q2|all|mean_history|画像汇总.csv|27,profile_summary,train,2021Q2,all,mean_history,0.8482142857142857,结果/02_画像/画像汇总.csv,27,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q3|all|n|画像汇总.csv|28,profile_summary,train,2021Q3,all,n,96,结果/02_画像/画像汇总.csv,28,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q3|all|entities|画像汇总.csv|28,profile_summary,train,2021Q3,all,entities,96,结果/02_画像/画像汇总.csv,28,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q3|all|mean_history|画像汇总.csv|28,profile_summary,train,2021Q3,all,mean_history,0.71875,结果/02_画像/画像汇总.csv,28,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q4|all|n|画像汇总.csv|29,profile_summary,train,2021Q4,all,n,88,结果/02_画像/画像汇总.csv,29,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q4|all|entities|画像汇总.csv|29,profile_summary,train,2021Q4,all,entities,88,结果/02_画像/画像汇总.csv,29,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|train|2021Q4|all|mean_history|画像汇总.csv|29,profile_summary,train,2021Q4,all,mean_history,0.9886363636363636,结果/02_画像/画像汇总.csv,29,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q1|all|n|画像汇总.csv|30,profile_summary,validation,2022Q1,all,n,130,结果/02_画像/画像汇总.csv,30,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q1|all|entities|画像汇总.csv|30,profile_summary,validation,2022Q1,all,entities,130,结果/02_画像/画像汇总.csv,30,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q1|all|mean_history|画像汇总.csv|30,profile_summary,validation,2022Q1,all,mean_history,0.6538461538461539,结果/02_画像/画像汇总.csv,30,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q2|all|n|画像汇总.csv|31,profile_summary,validation,2022Q2,all,n,136,结果/02_画像/画像汇总.csv,31,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q2|all|entities|画像汇总.csv|31,profile_summary,validation,2022Q2,all,entities,136,结果/02_画像/画像汇总.csv,31,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q2|all|mean_history|画像汇总.csv|31,profile_summary,validation,2022Q2,all,mean_history,0.6323529411764706,结果/02_画像/画像汇总.csv,31,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q3|all|n|画像汇总.csv|32,profile_summary,validation,2022Q3,all,n,172,结果/02_画像/画像汇总.csv,32,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q3|all|entities|画像汇总.csv|32,profile_summary,validation,2022Q3,all,entities,172,结果/02_画像/画像汇总.csv,32,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q3|all|mean_history|画像汇总.csv|32,profile_summary,validation,2022Q3,all,mean_history,0.5755813953488372,结果/02_画像/画像汇总.csv,32,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q4|all|n|画像汇总.csv|33,profile_summary,validation,2022Q4,all,n,102,结果/02_画像/画像汇总.csv,33,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q4|all|entities|画像汇总.csv|33,profile_summary,validation,2022Q4,all,entities,102,结果/02_画像/画像汇总.csv,33,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2022Q4|all|mean_history|画像汇总.csv|33,profile_summary,validation,2022Q4,all,mean_history,0.7549019607843137,结果/02_画像/画像汇总.csv,33,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2023Q1|all|n|画像汇总.csv|34,profile_summary,validation,2023Q1,all,n,141,结果/02_画像/画像汇总.csv,34,n,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2023Q1|all|entities|画像汇总.csv|34,profile_summary,validation,2023Q1,all,entities,141,结果/02_画像/画像汇总.csv,34,entities,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
profile_summary|validation|2023Q1|all|mean_history|画像汇总.csv|34,profile_summary,validation,2023Q1,all,mean_history,0.4468085106382978,结果/02_画像/画像汇总.csv,34,mean_history,30e57cb1dc9aec7a93898745e0a487df1c475b606aef0d56b9c6c58d06f0ff08
validation_quarter|validation|2022Q1|R0|n|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,n,130.0,结果/03_验证/validation_quarter_metrics.csv,2,n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|R0|positives|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,positives,88.0,结果/03_验证/validation_quarter_metrics.csv,2,positives,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|R0|selected_n|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,selected_n,26.0,结果/03_验证/validation_quarter_metrics.csv,2,selected_n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|R0|hits_at_20|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,hits_at_20,19.0,结果/03_验证/validation_quarter_metrics.csv,2,hits_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|R0|ap|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,ap,0.7084906682058688,结果/03_验证/validation_quarter_metrics.csv,2,ap,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|R0|recall_at_20|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,recall_at_20,0.2159090909090909,结果/03_验证/validation_quarter_metrics.csv,2,recall_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|R0|precision_at_20|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,precision_at_20,0.7307692307692307,结果/03_验证/validation_quarter_metrics.csv,2,precision_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|R0|brier|validation_quarter_metrics.csv|2,validation_quarter,validation,2022Q1,R0,brier,0.2480986190036514,结果/03_验证/validation_quarter_metrics.csv,2,brier,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|n|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,n,130.0,结果/03_验证/validation_quarter_metrics.csv,3,n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|positives|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,positives,88.0,结果/03_验证/validation_quarter_metrics.csv,3,positives,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|selected_n|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,selected_n,26.0,结果/03_验证/validation_quarter_metrics.csv,3,selected_n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|hits_at_20|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,hits_at_20,16.0,结果/03_验证/validation_quarter_metrics.csv,3,hits_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|ap|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,ap,0.6757992013741935,结果/03_验证/validation_quarter_metrics.csv,3,ap,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|recall_at_20|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,recall_at_20,0.1818181818181818,结果/03_验证/validation_quarter_metrics.csv,3,recall_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|precision_at_20|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,precision_at_20,0.6153846153846154,结果/03_验证/validation_quarter_metrics.csv,3,precision_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M1|brier|validation_quarter_metrics.csv|3,validation_quarter,validation,2022Q1,M1,brier,0.2510195827839723,结果/03_验证/validation_quarter_metrics.csv,3,brier,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|n|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,n,130.0,结果/03_验证/validation_quarter_metrics.csv,4,n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|positives|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,positives,88.0,结果/03_验证/validation_quarter_metrics.csv,4,positives,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|selected_n|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,selected_n,26.0,结果/03_验证/validation_quarter_metrics.csv,4,selected_n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|hits_at_20|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,hits_at_20,16.0,结果/03_验证/validation_quarter_metrics.csv,4,hits_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|ap|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,ap,0.6740323724923286,结果/03_验证/validation_quarter_metrics.csv,4,ap,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|recall_at_20|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,recall_at_20,0.1818181818181818,结果/03_验证/validation_quarter_metrics.csv,4,recall_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|precision_at_20|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,precision_at_20,0.6153846153846154,结果/03_验证/validation_quarter_metrics.csv,4,precision_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q1|M2|brier|validation_quarter_metrics.csv|4,validation_quarter,validation,2022Q1,M2,brier,0.2452084930273243,结果/03_验证/validation_quarter_metrics.csv,4,brier,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|n|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,n,136.0,结果/03_验证/validation_quarter_metrics.csv,5,n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|positives|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,positives,87.0,结果/03_验证/validation_quarter_metrics.csv,5,positives,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|selected_n|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,selected_n,28.0,结果/03_验证/validation_quarter_metrics.csv,5,selected_n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|hits_at_20|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,hits_at_20,19.0,结果/03_验证/validation_quarter_metrics.csv,5,hits_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|ap|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,ap,0.6691270600575813,结果/03_验证/validation_quarter_metrics.csv,5,ap,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|recall_at_20|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,recall_at_20,0.2183908045977011,结果/03_验证/validation_quarter_metrics.csv,5,recall_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|precision_at_20|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,precision_at_20,0.6785714285714286,结果/03_验证/validation_quarter_metrics.csv,5,precision_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|R0|brier|validation_quarter_metrics.csv|5,validation_quarter,validation,2022Q2,R0,brier,0.2479940459980288,结果/03_验证/validation_quarter_metrics.csv,5,brier,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|M1|n|validation_quarter_metrics.csv|6,validation_quarter,validation,2022Q2,M1,n,136.0,结果/03_验证/validation_quarter_metrics.csv,6,n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|M1|positives|validation_quarter_metrics.csv|6,validation_quarter,validation,2022Q2,M1,positives,87.0,结果/03_验证/validation_quarter_metrics.csv,6,positives,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|M1|selected_n|validation_quarter_metrics.csv|6,validation_quarter,validation,2022Q2,M1,selected_n,28.0,结果/03_验证/validation_quarter_metrics.csv,6,selected_n,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|M1|hits_at_20|validation_quarter_metrics.csv|6,validation_quarter,validation,2022Q2,M1,hits_at_20,21.0,结果/03_验证/validation_quarter_metrics.csv,6,hits_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|M1|ap|validation_quarter_metrics.csv|6,validation_quarter,validation,2022Q2,M1,ap,0.6969548085474917,结果/03_验证/validation_quarter_metrics.csv,6,ap,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|M1|recall_at_20|validation_quarter_metrics.csv|6,validation_quarter,validation,2022Q2,M1,recall_at_20,0.2413793103448276,结果/03_验证/validation_quarter_metrics.csv,6,recall_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
validation_quarter|validation|2022Q2|M1|precision_at_20|validation_quarter_metrics.csv|6,validation_quarter,validation,2022Q2,M1,precision_at_20,0.75,结果/03_验证/validation_quarter_metrics.csv,6,precision_at_20,66916b77f9a7e1d9207bc093131fcbfa4904e1c3f06883889ea1c9b453e1d4b7
